dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
9.927616842321542704e-05,1.335610230588080150e-02,3.123698164972250977e-03,1.671646347086641268e-02
1.899672945802473539e-04,1.296096842215539897e-02,4.180633519935834409e-03,1.286758950583573834e-02
8.004906865418379754e-05,1.274744821899918314e-02,4.751826783730297467e-03,2.108779022017031116e-02
1.429039332903758871e-04,1.462041517943809881e-03,3.070057789586687867e-03,1.163644742800739804e-02
4.127258164741390203e-05,2.561775006854195673e-03,9.055009904783089744e-03,1.675387616278110892e-02
2.653786482868197676e-04,4.898318598043384375e-03,9.547114229899988577e-03,1.387841605013656957e-02
2.328948055749399898e-04,4.346043413614223555e-03,4.820566309999495778e-03,6.574107989978429135e-03
8.021935999254507701e-05,6.496136687873720235e-03,7.423318592202952405e-03,6.873869792772974337e-03
1.246950268165538582e-04,4.581629171846355111e-03,6.564772887476116002e-03,4.447812658952937995e-03
1.493990583841874964e-04,1.771950642025333506e-03,7.013835850888258672e-03,1.158093719678414749e-02
1.701654195830444507e-04,3.262537281600411641e-03,3.296402512436704974e-03,1.921844815053236517e-03
2.499886202210256127e-04,1.758685168137081797e-03,7.783186080011745590e-03,4.094355994174747777e-03
1.423358220751310028e-04,6.056470069579065162e-03,4.389279041677188881e-03,7.264925350815402104e-03
5.808954733745565815e-05,3.827311184232483343e-03,6.874482017049351849e-03,5.747379617524860616e-03
2.501900874375601914e-04,2.574083411756076297e-03,1.631132893210003555e-03,1.318863479494358087e-02
1.650408379941096832e-04,8.499294275007484786e-03,5.106334844409767502e-03,1.703631803579538223e-02
2.883416374804154158e-04,6.834017559839151990e-03,3.766599583270352838e-03,1.137543620565247340e-02
1.248316820930263729e-04,5.892765898139287230e-03,2.026259982375328960e-03,7.768827670679900356e-03
1.297198735724019254e-04,6.870349667667393148e-03,3.976532435853301004e-03,5.683947200248431510e-03
6.728025336922351671e-05,5.184051741500481959e-03,3.434875057161309100e-03,2.695542801491887172e-03
1.791071206124137110e-04,7.962760572797003555e-03,4.486568106295202481e-03,5.267682559668613630e-03
8.229152644113241525e-05,5.548085336337041026e-03,5.555507937854876552e-03,2.029804045827385793e-03
2.157489642063129453e-04,8.766043640557127578e-03,1.532917619138830659e-03,1.406670768669910157e-02
