dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.450397553864191515e-04,1.348517062421169047e-02,1.128799547474501619e-02,1.963489086070855510e-02
1.467602625484680848e-04,1.317564081268583591e-02,1.186667265060440887e-02,1.865743298330873809e-02
1.580322592828275292e-04,1.224357192180013446e-02,1.213945381712503400e-02,1.889676995540486709e-02
1.572104360666178946e-04,1.337681281177531371e-02,1.234100305761087930e-02,1.867245650355576700e-02
1.561200479063940645e-04,1.332250682550201702e-02,1.300614502274917601e-02,1.834601382622469065e-02
1.537448891354247481e-04,1.313959033525001312e-02,1.201732598084108428e-02,1.749042534162549220e-02
1.502336754515790778e-04,1.376136268868802595e-02,1.185711692462558878e-02,1.752641942802926275e-02
1.515160474317326722e-04,1.332984034061737190e-02,1.198248540192651396e-02,1.721801887763224279e-02
1.590407292145339395e-04,1.325444249768410916e-02,1.158472715452410658e-02,1.628606461387336821e-02
1.521267599561632522e-04,1.309677360615121335e-02,1.132128515264253441e-02,1.569905814126193455e-02
1.564103743424854239e-04,1.168317434383806495e-02,1.057510285159605698e-02,1.576298586214008521e-02
1.609041623126866098e-04,1.187733646108318948e-02,1.035735353542371028e-02,1.535636307867503485e-02
1.573381751638127117e-04,1.099707194618619946e-02,1.018440448238970217e-02,1.427004346807704896e-02
1.583137593843905613e-04,1.027332838181096650e-02,1.024877735276880780e-02,1.406539043389494828e-02
1.516696233397582289e-04,1.011994485729739331e-02,9.628970047536640139e-03,1.345940410332020949e-02
1.517660796254111197e-04,1.043820607208417219e-02,9.179722861101304379e-03,1.287333159452527277e-02
1.535659524686643074e-04,9.778363919954253386e-03,8.321696846532215808e-03,1.270879966244433182e-02
1.544309472656657523e-04,8.805667258695377281e-03,9.069704560587508319e-03,1.217498271862831570e-02
1.626209617157403674e-04,8.653444040677211319e-03,8.723008832327681580e-03,1.228605533023478628e-02
1.547332315682089143e-04,8.358482372146723571e-03,8.865316549512130065e-03,1.241006858964855374e-02
1.641400310148072967e-04,8.482786217763545883e-03,8.841308313028576130e-03,1.224669995906988405e-02
1.562256775682073137e-04,8.567263519887508352e-03,8.118870366539646111e-03,1.184970372321264391e-02
1.534187691964944498e-04,8.470218494669857004e-03,8.987024339059724448e-03,1.174352213417198185e-02
1.631394689503926488e-04,8.665333947072632881e-03,8.752890107365062303e-03,1.183941898472506277e-02
1.485193929519847047e-04,8.009460520534493477e-03,8.710920101820411945e-03,1.134916966865816973e-02
1.549684620961414732e-04,7.958717768323610164e-03,9.037491936959449190e-03,1.103390968995738609e-02
1.557226256537404155e-04,8.140098523705858319e-03,8.680610068076950389e-03,1.128675874755751332e-02
1.478199612552353378e-04,7.512267370974174546e-03,8.202906856044524589e-03,1.102724044640466042e-02
1.629840975907298462e-04,8.056073837192073012e-03,7.887640386869900280e-03,1.147537539514586341e-02
1.499747970529799977e-04,8.305179936613666172e-03,7.964202582102050676e-03,1.140540299423286469e-02
1.587091412708893699e-04,8.262801273920752573e-03,7.884707734781632588e-03,1.120920984593484424e-02
1.511022374459226425e-04,8.207367809696122785e-03,7.999151266588518105e-03,1.136557662968627584e-02
1.584849888818309091e-04,8.128722288196821993e-03,8.788093000193600637e-03,1.148881928225097514e-02
1.686552454316323239e-04,8.188740552563690892e-03,8.266085415549222909e-03,1.173674740948698128e-02
1.526582159216116868e-04,8.141566730418858464e-03,8.137570942534803897e-03,1.186715091897604969e-02
1.516225687891562023e-04,9.374272507822363487e-03,8.655493834329680211e-03,1.242601871519364090e-02
1.594212357536434991e-04,1.002023469630107869e-02,8.639429509111878208e-03,1.269872897020255659e-02
1.550507053411909729e-04,9.825676811147276285e-03,9.623502596798109987e-03,1.282496409318775558e-02
1.533882210498416145e-04,1.040875074835752485e-02,1.192123005048984115e-02,1.334614355338105060e-02
1.465824744898067936e-04,1.138154395892738285e-02,1.273964825748877955e-02,1.367309551613679099e-02
1.551540219632989220e-04,1.276299731504181717e-02,1.429176660439349794e-02,1.385845578333789498e-02
1.463870912231433712e-04,1.277589292338171013e-02,1.645404331739680134e-02,1.390189455743430155e-02
1.585498974650204746e-04,1.352384611675444027e-02,1.586688927571605970e-02,1.444759325067917523e-02
1.500800082044410596e-04,1.419712035989213229e-02,1.560480098327385670e-02,1.452468632197472312e-02
1.543053207297890347e-04,1.440937015509675609e-02,1.613153564256647118e-02,1.485579088313470665e-02
1.567844717095850568e-04,1.395295042611554258e-02,1.501829609526714009e-02,1.502117461443081871e-02
1.528211570114720267e-04,1.377205653471364442e-02,1.471695449360057618e-02,1.454714856897382225e-02
1.564002302578091914e-04,1.394088120375288654e-02,1.454729305567879077e-02,1.463610960769949274e-02
1.642091873427394249e-04,1.422792238987319845e-02,1.426888356480659342e-02,1.418974797105767086e-02
1.548857987213672085e-04,1.371485175436167915e-02,1.403783455610693384e-02,1.462071231912636694e-02
1.620010165379027979e-04,1.346190225541229850e-02,1.387719011899788552e-02,1.443116963029440931e-02
1.591144915474187300e-04,1.432072203467790392e-02,1.411258011727345441e-02,1.457374962223135194e-02
1.557550512067140420e-04,1.546288917610915553e-02,1.398581602873720173e-02,1.427268731749502077e-02
1.608125138370945686e-04,1.356889136907655190e-02,1.381933816611772420e-02,1.404882412827708829e-02
1.504448969692296972e-04,1.393369460959883489e-02,1.408179652436200059e-02,1.375151286256579702e-02
1.414783641410124310e-04,1.184957307117452154e-02,1.365411781676762956e-02,1.403271937234065216e-02
1.540838633145303325e-04,1.219556200927329921e-02,1.351720533116841996e-02,1.340853660349097462e-02
1.636598519705408550e-04,1.223548488389217780e-02,1.352228003376077653e-02,1.376342014139870194e-02
1.686195466318995008e-04,1.164210842422304555e-02,1.342517416261353527e-02,1.354789828617545058e-02
1.566610379069780358e-04,1.100316471557205578e-02,1.335180426163041188e-02,1.362796583015800714e-02
1.558353246720765785e-04,1.074623359033653400e-02,1.314661833736940899e-02,1.314263684204019546e-02
1.619394979167102183e-04,1.051001727658458680e-02,1.251185013452619718e-02,1.289917932717554207e-02
1.686584269529001418e-04,1.060741679472531479e-02,1.261566976942746741e-02,1.274826801541214735e-02
1.571949328126563954e-04,1.060819661080350702e-02,1.283410142624738862e-02,1.329381538417173832e-02
1.459301454205351857e-04,1.012689674791288422e-02,1.208255807046342695e-02,1.233533615041664672e-02
1.642116138312965732e-04,9.629775277507683640e-03,1.167530165865322128e-02,1.243749530129231555e-02
1.602440678045878239e-04,1.026875853743850625e-02,1.127099541149467928e-02,1.236008448148837729e-02
1.685385630818526340e-04,1.041619061705218591e-02,1.104233100620110458e-02,1.216623730767316287e-02
1.546480775069405500e-04,1.073689714611455667e-02,1.042612839752000455e-02,1.222503423819427601e-02
1.475348937142158332e-04,9.817178321765693272e-03,1.026724846861782822e-02,1.209976551965416015e-02
1.656740502069719483e-04,1.034108953450061860e-02,1.041585039542893693e-02,1.170827846482107998e-02
1.509369952359197514e-04,1.101677017845117436e-02,1.064780039019166784e-02,1.237138308299149184e-02
1.598786889919044532e-04,1.027434842418740654e-02,1.055844978276721143e-02,1.237559981411740125e-02
1.476444690257297380e-04,9.796139149932697049e-03,1.050145244850333309e-02,1.215638521781453596e-02
1.562312376904354515e-04,9.950796401733628602e-03,1.001777772162857315e-02,1.268493283679202749e-02
1.630013778295617930e-04,1.072519118531405427e-02,1.039693253671103608e-02,1.297322104459571260e-02
1.551798729160192795e-04,1.146594549309639874e-02,1.099944044617945371e-02,1.352992711237224061e-02
1.575598839466929016e-04,1.117277751419182112e-02,1.029891495707199560e-02,1.376220652217030604e-02
1.490373173212236624e-04,1.052656695781100694e-02,1.082686060486317409e-02,1.298322592909576488e-02
1.606387716786451944e-04,1.170417272997823464e-02,1.131432200113619002e-02,1.339985659862576867e-02
1.634001772800640698e-04,1.183559035379946715e-02,1.197287256416881655e-02,1.347228160406467243e-02
1.659006454644829901e-04,1.189266364444486503e-02,1.196600940835096903e-02,1.482178214716031034e-02
1.596356098156760227e-04,1.168463687881028668e-02,1.274138483111429340e-02,1.409568098790935434e-02
1.621727474307193726e-04,1.169437457259853846e-02,1.244462227604291836e-02,1.522087352672853167e-02
1.691025474738799730e-04,1.189357669697603884e-02,1.362194843158998254e-02,1.542780394521810552e-02
1.532550505266078633e-04,1.123790569476026784e-02,1.379056393919901591e-02,1.478929255462503589e-02
1.569509013674565514e-04,1.195111213199972176e-02,1.454098383482519199e-02,1.513330992383012975e-02
1.472364155035299363e-04,1.289460360483775381e-02,1.439472143617781356e-02,1.629539084195023857e-02
1.591762464553559287e-04,1.381398883275891838e-02,1.480427602459233848e-02,1.643285318927420469e-02
1.507288136815022059e-04,1.430791418169704600e-02,1.517092677481654030e-02,1.599173343871347630e-02
1.592269443102904680e-04,1.449407955632345604e-02,1.599372290993535811e-02,1.514082502710657752e-02
1.461815835407477343e-04,1.491823129883904260e-02,1.613886377895509122e-02,1.557492678375845679e-02
1.519760854805546921e-04,1.527617603258982909e-02,1.621799411143924965e-02,1.654823711029752495e-02
1.428918263008157729e-04,1.508829542007112876e-02,1.644596469592367327e-02,1.997077093113375570e-02
1.515996963485771720e-04,1.574500020837540926e-02,1.700217201372715772e-02,2.287464501767886779e-02
1.527008913147533120e-04,1.572137971397476186e-02,1.743625786984494969e-02,2.202218536250816552e-02
1.574836382715230740e-04,1.503311726012864814e-02,1.721297824655690020e-02,2.102988887463024328e-02
1.563122086195994638e-04,1.516160557137155411e-02,1.779674454171340653e-02,2.103397945267493005e-02
1.606880097728771999e-04,1.536243654013565337e-02,1.706354732480684644e-02,2.027167195844443298e-02
1.581068066622740671e-04,1.594231686324281208e-02,1.676226218906729307e-02,1.964248716538517098e-02
1.568374390971364208e-04,1.714345377945744250e-02,1.663054625535052150e-02,1.927248425317895295e-02
1.548487397861764289e-04,1.655575223429750845e-02,1.684284732023281356e-02,1.920571121625702302e-02
1.550505383979442029e-04,1.621379310337634286e-02,1.526925417494692620e-02,1.887995605943222632e-02
1.635896862671601057e-04,1.653263867834530929e-02,1.457846386550579534e-02,1.844341812573889114e-02
1.511222595270094826e-04,1.759996544187058046e-02,1.437699930045889009e-02,1.929684595455388035e-02
1.660644259550446205e-04,1.699463014218360879e-02,1.376933744979388571e-02,1.735740315484663593e-02
1.545788838890701134e-04,1.616268026130911195e-02,1.307869137700604784e-02,1.752142048761494431e-02
